"season","gamedate","team","opponent","home","win"
2019,2019-12-16,"CLE","TOR",0,0
2019,2019-12-16,"MIA","MEM",0,0
2019,2019-12-16,"HOU","SAS",1,1
2019,2019-12-16,"CHI","OKC",0,0
2019,2019-12-16,"POR","PHX",0,1
2019,2019-12-16,"PHX","POR",1,0
2019,2019-12-16,"MEM","MIA",1,1
2019,2019-12-16,"DET","WAS",1,0
2019,2019-12-16,"DAL","MIL",0,1
2019,2019-12-16,"TOR","CLE",1,1
2019,2019-12-16,"SAS","HOU",0,0
2019,2019-12-16,"OKC","CHI",1,1
2019,2019-12-15,"NOP","ORL",1,0
2019,2019-12-15,"SAC","GSW",0,1
2019,2019-12-15,"CHA","IND",0,0
2019,2019-12-15,"ATL","LAL",1,0
2019,2019-12-15,"NYK","DEN",0,0
2019,2019-12-15,"IND","CHA",1,1
2019,2019-12-15,"ORL","NOP",0,1
2019,2019-12-15,"DEN","NYK",1,1
2019,2019-12-15,"BKN","PHI",1,1
2019,2019-12-15,"LAL","ATL",0,1
2019,2019-12-15,"GSW","SAC",1,0
2019,2019-12-15,"PHI","BKN",0,0
2019,2019-12-14,"TOR","BKN",1,1
2019,2019-12-14,"DEN","OKC",1,1
2019,2019-12-14,"CHI","LAC",1,1
2019,2019-12-14,"MIA","DAL",0,1
2019,2019-12-14,"OKC","DEN",0,0
2019,2019-12-14,"MIL","CLE",1,1
2019,2019-12-14,"SAS","PHX",0,1
2019,2019-12-14,"BKN","TOR",0,0
2019,2019-12-14,"MEM","WAS",1,1
2019,2019-12-14,"HOU","DET",1,0
2019,2019-12-14,"DET","HOU",0,1
2019,2019-12-14,"CLE","MIL",0,0
2019,2019-12-14,"WAS","MEM",0,0
2019,2019-12-14,"LAC","CHI",0,0
2019,2019-12-14,"PHX","SAS",1,0
2019,2019-12-14,"DAL","MIA",1,0
2019,2019-12-13,"IND","ATL",0,1
2019,2019-12-13,"MIN","LAC",1,0
2019,2019-12-13,"LAL","MIA",0,1
2019,2019-12-13,"ATL","IND",1,0
2019,2019-12-13,"HOU","ORL",0,1
2019,2019-12-13,"SAC","NYK",1,0
2019,2019-12-13,"MEM","MIL",1,0
2019,2019-12-13,"GSW","UTA",0,0
2019,2019-12-13,"NOP","PHI",0,0
2019,2019-12-13,"PHI","NOP",1,1
2019,2019-12-13,"CHA","CHI",0,1
2019,2019-12-13,"NYK","SAC",0,1
2019,2019-12-13,"MIL","MEM",0,1
2019,2019-12-13,"MIA","LAL",1,0
2019,2019-12-13,"UTA","GSW",1,1
2019,2019-12-13,"CHI","CHA",1,0
2019,2019-12-13,"LAC","MIN",0,1
2019,2019-12-13,"ORL","HOU",1,0
2019,2019-12-12,"BOS","PHI",1,0
2019,2019-12-12,"PHI","BOS",0,1
2019,2019-12-12,"POR","DEN",0,0
2019,2019-12-12,"SAS","CLE",1,0
2019,2019-12-12,"DEN","POR",1,1
2019,2019-12-12,"DAL","DET",0,1
2019,2019-12-12,"CLE","SAS",0,1
2019,2019-12-12,"DET","DAL",1,0
2019,2019-12-11,"LAC","TOR",0,1
2019,2019-12-11,"TOR","LAC",1,0
2019,2019-12-11,"ORL","LAL",1,0
2019,2019-12-11,"NYK","GSW",0,1
2019,2019-12-11,"CHA","BKN",0,1
2019,2019-12-11,"MIN","UTA",1,0
2019,2019-12-11,"BOS","IND",0,0
2019,2019-12-11,"LAL","ORL",0,1
2019,2019-12-11,"HOU","CLE",0,1
2019,2019-12-11,"CHI","ATL",1,1
2019,2019-12-11,"MEM","PHX",0,1
2019,2019-12-11,"SAC","OKC",1,1
2019,2019-12-11,"MIL","NOP",1,1
2019,2019-12-11,"ATL","CHI",0,0
2019,2019-12-11,"NOP","MIL",0,0
2019,2019-12-11,"CLE","HOU",1,0
2019,2019-12-11,"UTA","MIN",0,1
2019,2019-12-11,"OKC","SAC",0,0
2019,2019-12-11,"PHX","MEM",1,0
2019,2019-12-11,"IND","BOS",1,1
2019,2019-12-11,"BKN","CHA",1,0
2019,2019-12-11,"GSW","NYK",1,0
2019,2019-12-10,"POR","NYK",1,1
2019,2019-12-10,"MIA","ATL",1,1
2019,2019-12-10,"DEN","PHI",0,0
2019,2019-12-10,"PHI","DEN",1,1
2019,2019-12-10,"NYK","POR",0,0
2019,2019-12-10,"CHA","WAS",1,1
2019,2019-12-10,"ATL","MIA",0,0
2019,2019-12-10,"WAS","CHA",0,0
2019,2019-12-09,"TOR","CHI",0,1
2019,2019-12-09,"NOP","DET",1,0
2019,2019-12-09,"PHX","MIN",1,1
2019,2019-12-09,"IND","LAC",1,0
2019,2019-12-09,"DET","NOP",0,1
2019,2019-12-09,"UTA","OKC",1,0
2019,2019-12-09,"GSW","MEM",1,0
2019,2019-12-09,"SAC","HOU",0,1
2019,2019-12-09,"BOS","CLE",1,1
2019,2019-12-09,"CLE","BOS",0,0
2019,2019-12-09,"LAC","IND",0,1
2019,2019-12-09,"MIN","PHX",0,0
2019,2019-12-09,"MEM","GSW",0,1
2019,2019-12-09,"CHI","TOR",1,0
2019,2019-12-09,"OKC","UTA",0,1
2019,2019-12-09,"ORL","MIL",0,0
2019,2019-12-09,"MIL","ORL",1,1
2019,2019-12-09,"HOU","SAC",1,0
2019,2019-12-08,"CHI","MIA",0,0
2019,2019-12-08,"OKC","POR",0,1
2019,2019-12-08,"LAL","MIN",1,1
2019,2019-12-08,"POR","OKC",1,0
2019,2019-12-08,"LAC","WAS",0,1
2019,2019-12-08,"ATL","CHA",0,1
2019,2019-12-08,"MIN","LAL",0,0
2019,2019-12-08,"CHA","ATL",1,0
2019,2019-12-08,"DAL","SAC",1,0
2019,2019-12-08,"SAC","DAL",0,1
2019,2019-12-08,"TOR","PHI",0,0
2019,2019-12-08,"MIA","CHI",1,1
2019,2019-12-08,"BKN","DEN",1,1
2019,2019-12-08,"PHI","TOR",1,1
2019,2019-12-08,"DEN","BKN",0,0
2019,2019-12-08,"WAS","LAC",1,0
2019,2019-12-07,"PHX","HOU",0,0
2019,2019-12-07,"PHI","CLE",1,1
2019,2019-12-07,"DAL","NOP",1,1
2019,2019-12-07,"IND","NYK",0,1
2019,2019-12-07,"CLE","PHI",0,0
2019,2019-12-07,"NOP","DAL",0,0
2019,2019-12-07,"HOU","PHX",1,1
2019,2019-12-07,"MEM","UTA",0,0
2019,2019-12-07,"NYK","IND",1,0
2019,2019-12-07,"UTA","MEM",1,1
2019,2019-12-06,"DEN","BOS",0,0
2019,2019-12-06,"OKC","MIN",1,1
2019,2019-12-06,"POR","LAL",1,0
2019,2019-12-06,"MIL","LAC",1,1
2019,2019-12-06,"DET","IND",1,1
2019,2019-12-06,"SAC","SAS",0,0
2019,2019-12-06,"LAL","POR",0,1
2019,2019-12-06,"IND","DET",0,0
2019,2019-12-06,"CHI","GSW",1,0
2019,2019-12-06,"SAS","SAC",1,1
2019,2019-12-06,"MIA","WAS",1,1
2019,2019-12-06,"MIN","OKC",0,0
2019,2019-12-06,"CLE","ORL",1,0
2019,2019-12-06,"BOS","DEN",1,1
2019,2019-12-06,"CHA","BKN",1,0
2019,2019-12-06,"ORL","CLE",0,1
2019,2019-12-06,"GSW","CHI",0,1
2019,2019-12-06,"WAS","MIA",0,0
2019,2019-12-06,"BKN","CHA",0,1
2019,2019-12-06,"LAC","MIL",0,0
2019,2019-12-05,"PHX","NOP",0,1
2019,2019-12-05,"PHI","WAS",0,0
2019,2019-12-05,"DEN","NYK",0,1
2019,2019-12-05,"NOP","PHX",1,0
2019,2019-12-05,"WAS","PHI",1,1
2019,2019-12-05,"NYK","DEN",1,0
2019,2019-12-05,"TOR","HOU",1,0
2019,2019-12-05,"HOU","TOR",0,1
2019,2019-12-04,"SAC","POR",0,0
2019,2019-12-04,"MIA","BOS",0,0
2019,2019-12-04,"BOS","MIA",1,1
2019,2019-12-04,"ORL","PHX",1,1
2019,2019-12-04,"MIN","DAL",0,0
2019,2019-12-04,"BKN","ATL",0,1
2019,2019-12-04,"OKC","IND",1,0
2019,2019-12-04,"CHA","GSW",1,1
2019,2019-12-04,"GSW","CHA",0,0
2019,2019-12-04,"CHI","MEM",1,1
2019,2019-12-04,"POR","SAC",1,1
2019,2019-12-04,"DAL","MIN",1,1
2019,2019-12-04,"PHX","ORL",0,0
2019,2019-12-04,"IND","OKC",0,1
2019,2019-12-04,"UTA","LAL",1,0
2019,2019-12-04,"MEM","CHI",0,0
2019,2019-12-04,"ATL","BKN",1,0
2019,2019-12-04,"MIL","DET",0,1
2019,2019-12-04,"LAL","UTA",0,1
2019,2019-12-04,"DET","MIL",1,0
2019,2019-12-03,"POR","LAC",0,0
2019,2019-12-03,"HOU","SAS",0,0
2019,2019-12-03,"DET","CLE",0,1
2019,2019-12-03,"ORL","WAS",0,1
2019,2019-12-03,"LAL","DEN",0,1
2019,2019-12-03,"TOR","MIA",1,0
2019,2019-12-03,"NOP","DAL",1,0
2019,2019-12-03,"MIA","TOR",0,1
2019,2019-12-03,"SAS","HOU",1,1
2019,2019-12-03,"DEN","LAL",1,0
2019,2019-12-03,"DAL","NOP",0,1
2019,2019-12-03,"WAS","ORL",1,0
2019,2019-12-03,"CLE","DET",1,0
2019,2019-12-03,"LAC","POR",1,1
2019,2019-12-02,"NYK","MIL",0,0
2019,2019-12-02,"UTA","PHI",0,0
2019,2019-12-02,"MIL","NYK",1,1
2019,2019-12-02,"ATL","GSW",1,1
2019,2019-12-02,"MEM","IND",1,0
2019,2019-12-02,"CHA","PHX",1,0
2019,2019-12-02,"CHI","SAC",0,1
2019,2019-12-02,"GSW","ATL",0,0
2019,2019-12-02,"SAC","CHI",1,0
2019,2019-12-02,"IND","MEM",0,1
2019,2019-12-02,"PHX","CHA",0,1
2019,2019-12-02,"PHI","UTA",1,1
2019,2019-12-01,"SAS","DET",0,0
2019,2019-12-01,"MIN","MEM",1,0
2019,2019-12-01,"NOP","OKC",1,0
2019,2019-12-01,"UTA","TOR",0,0
2019,2019-12-01,"DAL","LAL",0,1
2019,2019-12-01,"NYK","BOS",1,0
2019,2019-12-01,"LAL","DAL",1,0
2019,2019-12-01,"TOR","UTA",1,1
2019,2019-12-01,"BOS","NYK",0,1
2019,2019-12-01,"MEM","MIN",0,1
2019,2019-12-01,"MIA","BKN",0,1
2019,2019-12-01,"OKC","NOP",0,1
2019,2019-12-01,"ORL","GSW",1,1
2019,2019-12-01,"DET","SAS",1,1
2019,2019-12-01,"LAC","WAS",1,1
2019,2019-12-01,"BKN","MIA",1,0
2019,2019-12-01,"GSW","ORL",0,0
2019,2019-12-01,"WAS","LAC",0,0
2019,2019-11-30,"CHA","MIL",0,0
2019,2019-11-30,"ATL","HOU",0,0
2019,2019-11-30,"HOU","ATL",1,1
2019,2019-11-30,"IND","PHI",0,0
2019,2019-11-30,"PHI","IND",1,1
2019,2019-11-30,"SAC","DEN",1,1
2019,2019-11-30,"MIL","CHA",1,1
2019,2019-11-30,"DEN","SAC",0,0
2019,2019-11-29,"IND","ATL",1,1
2019,2019-11-29,"CHI","POR",0,0
2019,2019-11-29,"ORL","TOR",1,0
2019,2019-11-29,"TOR","ORL",0,1
2019,2019-11-29,"BKN","BOS",1,1
2019,2019-11-29,"DET","CHA",1,0
2019,2019-11-29,"ATL","IND",0,0
2019,2019-11-29,"OKC","NOP",1,1
2019,2019-11-29,"MIL","CLE",0,1
2019,2019-11-29,"SAS","LAC",1,1
2019,2019-11-29,"NYK","PHI",1,0
2019,2019-11-29,"DAL","PHX",0,1
2019,2019-11-29,"PHI","NYK",0,1
2019,2019-11-29,"NOP","OKC",0,0
2019,2019-11-29,"CHA","DET",0,1
2019,2019-11-29,"GSW","MIA",0,0
2019,2019-11-29,"POR","CHI",1,1
2019,2019-11-29,"CLE","MIL",1,0
2019,2019-11-29,"WAS","LAL",0,0
2019,2019-11-29,"LAL","WAS",1,1
2019,2019-11-29,"LAC","SAS",0,0
2019,2019-11-29,"UTA","MEM",0,1
2019,2019-11-29,"MIA","GSW",1,1
2019,2019-11-29,"PHX","DAL",1,0
2019,2019-11-29,"MEM","UTA",1,0
2019,2019-11-29,"BOS","BKN",0,0
2019,2019-11-27,"MEM","LAC",1,0
2019,2019-11-27,"NOP","LAL",1,0
2019,2019-11-27,"MIA","HOU",0,0
2019,2019-11-27,"DET","CHA",0,0
2019,2019-11-27,"CHA","DET",1,1
2019,2019-11-27,"PHX","WAS",1,0
2019,2019-11-27,"IND","UTA",1,1
2019,2019-11-27,"POR","OKC",1,1
2019,2019-11-27,"LAC","MEM",0,1
2019,2019-11-27,"BOS","BKN",1,1
2019,2019-11-27,"GSW","CHI",1,1
2019,2019-11-27,"LAL","NOP",0,1
2019,2019-11-27,"UTA","IND",0,0
2019,2019-11-27,"CHI","GSW",0,0
2019,2019-11-27,"NYK","TOR",0,0
2019,2019-11-27,"MIL","ATL",1,1
2019,2019-11-27,"ORL","CLE",0,1
2019,2019-11-27,"PHI","SAC",1,1
2019,2019-11-27,"BKN","BOS",0,0
2019,2019-11-27,"HOU","MIA",1,1
2019,2019-11-27,"CLE","ORL",1,0
2019,2019-11-27,"TOR","NYK",1,1
2019,2019-11-27,"SAS","MIN",1,0
2019,2019-11-27,"MIN","SAS",0,1
2019,2019-11-27,"OKC","POR",0,0
2019,2019-11-27,"ATL","MIL",0,0
2019,2019-11-27,"SAC","PHI",0,0
2019,2019-11-27,"WAS","PHX",0,1
2019,2019-11-26,"DEN","WAS",1,1
2019,2019-11-26,"DAL","LAC",1,0
2019,2019-11-26,"LAC","DAL",0,1
2019,2019-11-26,"WAS","DEN",0,0
2019,2019-11-25,"CHI","POR",1,0
2019,2019-11-25,"LAL","SAS",0,1
2019,2019-11-25,"ATL","MIN",1,0
2019,2019-11-25,"POR","CHI",0,1
2019,2019-11-25,"CHA","MIA",0,0
2019,2019-11-25,"SAC","BOS",0,0
2019,2019-11-25,"BOS","SAC",1,1
2019,2019-11-25,"BKN","CLE",0,1
2019,2019-11-25,"MIA","CHA",1,1
2019,2019-11-25,"SAS","LAL",1,0
2019,2019-11-25,"PHI","TOR",0,0
2019,2019-11-25,"GSW","OKC",1,0
2019,2019-11-25,"DET","ORL",1,1
2019,2019-11-25,"CLE","BKN",1,0
2019,2019-11-25,"OKC","GSW",0,1
2019,2019-11-25,"ORL","DET",0,0
2019,2019-11-25,"MIL","UTA",1,1
2019,2019-11-25,"TOR","PHI",1,1
2019,2019-11-25,"IND","MEM",1,1
2019,2019-11-25,"MIN","ATL",0,1
2019,2019-11-25,"UTA","MIL",0,0
2019,2019-11-25,"MEM","IND",0,0
2019,2019-11-24,"NOP","LAC",0,0
2019,2019-11-24,"DAL","HOU",0,1
2019,2019-11-24,"DEN","PHX",1,1
2019,2019-11-24,"LAC","NOP",1,1
2019,2019-11-24,"PHX","DEN",0,0
2019,2019-11-24,"NYK","BKN",1,0
2019,2019-11-24,"SAC","WAS",0,1
2019,2019-11-24,"BKN","NYK",0,1
2019,2019-11-24,"HOU","DAL",1,0
2019,2019-11-24,"WAS","SAC",1,0
2019,2019-11-23,"ATL","TOR",1,0
2019,2019-11-23,"TOR","ATL",0,1
2019,2019-11-23,"DET","MIL",0,0
2019,2019-11-23,"CLE","POR",1,1
2019,2019-11-23,"POR","CLE",0,0
2019,2019-11-23,"NYK","SAS",1,0
2019,2019-11-23,"PHI","MIA",1,1
2019,2019-11-23,"SAS","NYK",0,1
2019,2019-11-23,"MIA","PHI",0,0
2019,2019-11-23,"PHX","MIN",0,1
2019,2019-11-23,"MEM","LAL",1,0
2019,2019-11-23,"CHA","CHI",1,0
2019,2019-11-23,"CHI","CHA",0,1
2019,2019-11-23,"NOP","UTA",0,0
2019,2019-11-23,"UTA","NOP",1,1
2019,2019-11-23,"LAL","MEM",0,1
2019,2019-11-23,"MIN","PHX",1,0
2019,2019-11-23,"MIL","DET",1,1
2019,2019-11-23,"ORL","IND",0,0
2019,2019-11-23,"IND","ORL",1,1
2019,2019-11-22,"PHI","SAS",1,1
2019,2019-11-22,"MIA","CHI",0,1
2019,2019-11-22,"BKN","SAC",1,1
2019,2019-11-22,"DAL","CLE",1,1
2019,2019-11-22,"CLE","DAL",0,0
2019,2019-11-22,"SAC","BKN",0,0
2019,2019-11-22,"WAS","CHA",1,1
2019,2019-11-22,"BOS","DEN",0,0
2019,2019-11-22,"OKC","LAL",1,0
2019,2019-11-22,"LAL","OKC",0,1
2019,2019-11-22,"GSW","UTA",0,0
2019,2019-11-22,"SAS","PHI",0,0
2019,2019-11-22,"DEN","BOS",1,1
2019,2019-11-22,"CHI","MIA",1,0
2019,2019-11-22,"UTA","GSW",1,1
2019,2019-11-22,"HOU","LAC",0,0
2019,2019-11-22,"ATL","DET",0,0
2019,2019-11-22,"LAC","HOU",1,1
2019,2019-11-22,"CHA","WAS",0,0
2019,2019-11-22,"DET","ATL",1,1
2019,2019-11-21,"POR","MIL",0,0
2019,2019-11-21,"MIL","POR",1,1
2019,2019-11-21,"PHX","NOP",1,0
2019,2019-11-21,"NOP","PHX",0,1
2019,2019-11-20,"LAC","BOS",1,1
2019,2019-11-20,"CLE","MIA",0,0
2019,2019-11-20,"ATL","MIL",1,0
2019,2019-11-20,"PHI","NYK",1,1
2019,2019-11-20,"DET","CHI",0,0
2019,2019-11-20,"WAS","SAS",1,1
2019,2019-11-20,"GSW","DAL",0,0
2019,2019-11-20,"SAS","WAS",0,0
2019,2019-11-20,"DEN","HOU",1,1
2019,2019-11-20,"UTA","MIN",0,1
2019,2019-11-20,"MIN","UTA",1,0
2019,2019-11-20,"CHI","DET",1,1
2019,2019-11-20,"ORL","TOR",0,0
2019,2019-11-20,"HOU","DEN",0,0
2019,2019-11-20,"BKN","CHA",1,1
2019,2019-11-20,"CHA","BKN",0,0
2019,2019-11-20,"MIL","ATL",0,1
2019,2019-11-20,"DAL","GSW",1,1
2019,2019-11-20,"NYK","PHI",0,0
2019,2019-11-20,"TOR","ORL",1,1
2019,2019-11-20,"BOS","LAC",0,0
2019,2019-11-20,"MIA","CLE",1,1
2019,2019-11-19,"OKC","LAL",0,0
2019,2019-11-19,"GSW","MEM",0,1
2019,2019-11-19,"NOP","POR",1,1
2019,2019-11-19,"LAL","OKC",1,1
2019,2019-11-19,"SAC","PHX",1,1
2019,2019-11-19,"PHX","SAC",0,0
2019,2019-11-19,"POR","NOP",0,0
2019,2019-11-19,"MEM","GSW",1,0
2019,2019-11-18,"SAS","DAL",0,0
2019,2019-11-18,"PHX","BOS",1,0
2019,2019-11-18,"DAL","SAS",1,1
2019,2019-11-18,"LAC","OKC",1,1
2019,2019-11-18,"POR","HOU",0,0
2019,2019-11-18,"NYK","CLE",1,1
2019,2019-11-18,"CHA","TOR",0,0
2019,2019-11-18,"MIL","CHI",0,1
2019,2019-11-18,"MIN","UTA",0,1
2019,2019-11-18,"OKC","LAC",0,0
2019,2019-11-18,"IND","BKN",0,1
2019,2019-11-18,"CLE","NYK",0,0
2019,2019-11-18,"UTA","MIN",1,0
2019,2019-11-18,"CHI","MIL",1,0
2019,2019-11-18,"BKN","IND",1,0
2019,2019-11-18,"HOU","POR",1,1
2019,2019-11-18,"TOR","CHA",1,1
2019,2019-11-18,"BOS","PHX",0,1
2019,2019-11-17,"CLE","PHI",1,0
2019,2019-11-17,"SAC","BOS",1,1
2019,2019-11-17,"WAS","ORL",0,0
2019,2019-11-17,"BOS","SAC",0,0
2019,2019-11-17,"LAL","ATL",1,1
2019,2019-11-17,"NOP","GSW",1,1
2019,2019-11-17,"DEN","MEM",0,1
2019,2019-11-17,"MEM","DEN",1,0
2019,2019-11-17,"ATL","LAL",0,0
2019,2019-11-17,"PHI","CLE",0,1
2019,2019-11-17,"ORL","WAS",1,1
2019,2019-11-17,"GSW","NOP",0,0
2019,2019-11-16,"TOR","DAL",0,0
2019,2019-11-16,"POR","SAS",0,1
2019,2019-11-16,"CHI","BKN",1,0
2019,2019-11-16,"LAC","ATL",1,1
2019,2019-11-16,"DAL","TOR",1,1
2019,2019-11-16,"HOU","MIN",0,1
2019,2019-11-16,"NOP","MIA",0,0
2019,2019-11-16,"BKN","CHI",0,1
2019,2019-11-16,"ATL","LAC",0,0
2019,2019-11-16,"IND","MIL",1,0
2019,2019-11-16,"MIA","NOP",1,1
2019,2019-11-16,"MIN","HOU",1,0
2019,2019-11-16,"MIL","IND",0,1
2019,2019-11-16,"SAS","POR",1,0
2019,2019-11-16,"CHA","NYK",0,1
2019,2019-11-16,"NYK","CHA",1,0
2019,2019-11-15,"PHI","OKC",0,0
2019,2019-11-15,"BOS","GSW",0,1
2019,2019-11-15,"SAC","LAL",0,0
2019,2019-11-15,"CHA","DET",1,1
2019,2019-11-15,"HOU","IND",1,1
2019,2019-11-15,"IND","HOU",0,0
2019,2019-11-15,"MEM","UTA",1,1
2019,2019-11-15,"LAL","SAC",1,1
2019,2019-11-15,"SAS","ORL",0,0
2019,2019-11-15,"MIN","WAS",1,0
2019,2019-11-15,"OKC","PHI",1,1
2019,2019-11-15,"WAS","MIN",0,1
2019,2019-11-15,"UTA","MEM",0,0
2019,2019-11-15,"GSW","BOS",1,0
2019,2019-11-15,"DET","CHA",0,0
2019,2019-11-15,"ORL","SAS",1,1
2019,2019-11-14,"DEN","BKN",1,1
2019,2019-11-14,"PHX","ATL",1,1
2019,2019-11-14,"BKN","DEN",0,0
2019,2019-11-14,"ATL","PHX",0,0
2019,2019-11-14,"LAC","NOP",0,0
2019,2019-11-14,"MIA","CLE",0,1
2019,2019-11-14,"CLE","MIA",1,0
2019,2019-11-14,"NYK","DAL",1,1
2019,2019-11-14,"MIL","CHI",1,1
2019,2019-11-14,"DAL","NYK",0,0
2019,2019-11-14,"CHI","MIL",0,0
2019,2019-11-14,"NOP","LAC",1,1
2019,2019-11-13,"CHA","MEM",1,0
2019,2019-11-13,"SAS","MIN",0,0
2019,2019-11-13,"MIN","SAS",1,1
2019,2019-11-13,"PHI","ORL",0,0
2019,2019-11-13,"MEM","CHA",0,1
2019,2019-11-13,"TOR","POR",0,1
2019,2019-11-13,"GSW","LAL",0,0
2019,2019-11-13,"WAS","BOS",0,0
2019,2019-11-13,"HOU","LAC",1,1
2019,2019-11-13,"LAC","HOU",0,0
2019,2019-11-13,"POR","TOR",1,0
2019,2019-11-13,"LAL","GSW",1,1
2019,2019-11-13,"ORL","PHI",1,1
2019,2019-11-13,"BOS","WAS",1,1
2019,2019-11-12,"LAL","PHX",0,1
2019,2019-11-12,"POR","SAC",0,0
2019,2019-11-12,"PHX","LAL",1,0
2019,2019-11-12,"SAC","POR",1,1
2019,2019-11-12,"MIA","DET",1,1
2019,2019-11-12,"PHI","CLE",1,1
2019,2019-11-12,"OKC","IND",0,0
2019,2019-11-12,"DEN","ATL",1,0
2019,2019-11-12,"IND","OKC",1,1
2019,2019-11-12,"UTA","BKN",1,1
2019,2019-11-12,"CHI","NYK",1,1
2019,2019-11-12,"CLE","PHI",0,0
2019,2019-11-12,"DET","MIA",0,0
2019,2019-11-12,"BKN","UTA",0,0
2019,2019-11-12,"NYK","CHI",0,0
2019,2019-11-12,"ATL","DEN",0,1
2019,2019-11-11,"BOS","DAL",1,1
2019,2019-11-11,"GSW","UTA",1,0
2019,2019-11-11,"SAS","MEM",1,0
2019,2019-11-11,"UTA","GSW",0,1
2019,2019-11-11,"TOR","LAC",0,0
2019,2019-11-11,"DAL","BOS",0,0
2019,2019-11-11,"HOU","NOP",0,1
2019,2019-11-11,"MIN","DET",0,1
2019,2019-11-11,"DET","MIN",1,0
2019,2019-11-11,"MEM","SAS",0,1
2019,2019-11-11,"LAC","TOR",1,1
2019,2019-11-11,"NOP","HOU",1,0
2019,2019-11-10,"ORL","IND",1,0
2019,2019-11-10,"LAL","TOR",1,0
2019,2019-11-10,"IND","ORL",0,1
2019,2019-11-10,"MIN","DEN",1,0
2019,2019-11-10,"ATL","POR",0,0
2019,2019-11-10,"BKN","PHX",0,0
2019,2019-11-10,"POR","ATL",1,1
2019,2019-11-10,"CHA","PHI",0,0
2019,2019-11-10,"NYK","CLE",1,0
2019,2019-11-10,"OKC","MIL",1,0
2019,2019-11-10,"PHX","BKN",1,1
2019,2019-11-10,"DEN","MIN",0,1
2019,2019-11-10,"CLE","NYK",0,1
2019,2019-11-10,"PHI","CHA",1,1
2019,2019-11-10,"MIL","OKC",0,1
2019,2019-11-10,"TOR","LAL",0,1
2019,2019-11-09,"GSW","OKC",0,0
2019,2019-11-09,"HOU","CHI",0,1
2019,2019-11-09,"BOS","SAS",0,1
2019,2019-11-09,"MEM","DAL",1,0
2019,2019-11-09,"CHI","HOU",1,0
2019,2019-11-09,"OKC","GSW",1,1
2019,2019-11-09,"SAS","BOS",1,0
2019,2019-11-09,"CHA","NOP",1,0
2019,2019-11-09,"DAL","MEM",0,1
2019,2019-11-09,"NOP","CHA",0,1
2019,2019-11-08,"TOR","NOP",0,1
2019,2019-11-08,"NYK","DAL",0,1
2019,2019-11-08,"CLE","WAS",0,1
2019,2019-11-08,"WAS","CLE",1,0
2019,2019-11-08,"IND","DET",1,1
2019,2019-11-08,"LAL","MIA",1,1
2019,2019-11-08,"UTA","MIL",1,1
2019,2019-11-08,"MEM","ORL",0,0
2019,2019-11-08,"BKN","POR",0,1
2019,2019-11-08,"POR","BKN",1,0
2019,2019-11-08,"ORL","MEM",1,1
2019,2019-11-08,"SAC","ATL",0,1
2019,2019-11-08,"DEN","PHI",1,1
2019,2019-11-08,"DET","IND",0,0
2019,2019-11-08,"MIN","GSW",1,1
2019,2019-11-08,"MIA","LAL",0,0
2019,2019-11-08,"DAL","NYK",1,0
2019,2019-11-08,"NOP","TOR",1,0
2019,2019-11-08,"GSW","MIN",0,0
2019,2019-11-08,"ATL","SAC",1,0
2019,2019-11-08,"PHI","DEN",0,0
2019,2019-11-08,"MIL","UTA",0,0
2019,2019-11-07,"BOS","CHA",0,1
2019,2019-11-07,"LAC","POR",1,1
2019,2019-11-07,"PHX","MIA",1,0
2019,2019-11-07,"POR","LAC",0,0
2019,2019-11-07,"OKC","SAS",0,0
2019,2019-11-07,"MIA","PHX",0,1
2019,2019-11-07,"CHA","BOS",1,0
2019,2019-11-07,"SAS","OKC",1,1
2019,2019-11-06,"TOR","SAC",1,1
2019,2019-11-06,"MIN","MEM",0,0
2019,2019-11-06,"CHI","ATL",0,1
2019,2019-11-06,"MEM","MIN",1,1
2019,2019-11-06,"HOU","GSW",1,1
2019,2019-11-06,"ATL","CHI",1,0
2019,2019-11-06,"IND","WAS",1,1
2019,2019-11-06,"UTA","PHI",1,1
2019,2019-11-06,"GSW","HOU",0,0
2019,2019-11-06,"DET","NYK",1,1
2019,2019-11-06,"DAL","ORL",1,1
2019,2019-11-06,"SAC","TOR",0,0
2019,2019-11-06,"LAC","MIL",1,0
2019,2019-11-06,"MIL","LAC",0,1
2019,2019-11-06,"PHI","UTA",0,0
2019,2019-11-06,"NYK","DET",0,0
2019,2019-11-06,"ORL","DAL",0,0
2019,2019-11-06,"WAS","IND",0,0
2019,2019-11-05,"OKC","ORL",1,1
2019,2019-11-05,"DEN","MIA",1,1
2019,2019-11-05,"MIA","DEN",0,0
2019,2019-11-05,"IND","CHA",0,0
2019,2019-11-05,"ORL","OKC",0,0
2019,2019-11-05,"ATL","SAS",1,1
2019,2019-11-05,"SAS","ATL",0,0
2019,2019-11-05,"CHI","LAL",1,0
2019,2019-11-05,"LAL","CHI",0,1
2019,2019-11-05,"BOS","CLE",0,1
2019,2019-11-05,"CLE","BOS",1,0
2019,2019-11-05,"CHA","IND",1,1
2019,2019-11-04,"PHI","PHX",0,0
2019,2019-11-04,"MIN","MIL",1,0
2019,2019-11-04,"MEM","HOU",1,0
2019,2019-11-04,"POR","GSW",0,0
2019,2019-11-04,"NOP","BKN",0,0
2019,2019-11-04,"WAS","DET",1,1
2019,2019-11-04,"MIL","MIN",0,1
